http://purl.obolibrary.org/obo/CL_0000207	http://purl.obolibrary.org/obo/ZFA_0009125	1.16
http://purl.obolibrary.org/obo/FBbt_00004055	http://purl.obolibrary.org/obo/ZFA_0005663	0.79
http://purl.obolibrary.org/obo/CL_0000199	http://purl.obolibrary.org/obo/ZFA_0009120	0.91
http://purl.obolibrary.org/obo/FBbt_00007173	http://purl.obolibrary.org/obo/ZFA_0009060	0.79
http://purl.obolibrary.org/obo/FBbt_00047548	http://purl.obolibrary.org/obo/ZFA_0009088	0.57
http://purl.obolibrary.org/obo/FBbt_00000286	http://purl.obolibrary.org/obo/ZFA_0005685	0.67
http://purl.obolibrary.org/obo/CL_0000167	http://purl.obolibrary.org/obo/ZFA_0009100	0.75
http://purl.obolibrary.org/obo/CL_0000165	http://purl.obolibrary.org/obo/ZFA_0009186	0.67
http://purl.obolibrary.org/obo/CL_0000165	http://purl.obolibrary.org/obo/ZFA_0009098	0.6
http://purl.obolibrary.org/obo/CL_0000163	http://purl.obolibrary.org/obo/ZFA_0009096	0.6
http://purl.obolibrary.org/obo/CL_0000161	http://purl.obolibrary.org/obo/ZFA_0009095	0.71
http://purl.obolibrary.org/obo/FBbt_00111202	http://purl.obolibrary.org/obo/ZFA_0001689	0.79
http://purl.obolibrary.org/obo/FBbt_00047541	http://purl.obolibrary.org/obo/ZFA_0005031	0.72
http://purl.obolibrary.org/obo/FBbt_00000440	http://purl.obolibrary.org/obo/ZFA_0000066	0.91
http://purl.obolibrary.org/obo/FBbt_00001408	http://purl.obolibrary.org/obo/ZFA_0009011	0.96
http://purl.obolibrary.org/obo/FBbt_00047097	http://purl.obolibrary.org/obo/ZFA_0009242	0.95
http://purl.obolibrary.org/obo/FBbt_00001843	http://purl.obolibrary.org/obo/ZFA_0000547	0.57
http://purl.obolibrary.org/obo/FBbt_00047096	http://purl.obolibrary.org/obo/ZFA_0009246	0.76
http://purl.obolibrary.org/obo/FBbt_00100318	http://purl.obolibrary.org/obo/ZFA_0009386	0.52
http://purl.obolibrary.org/obo/FBbt_00007164	http://purl.obolibrary.org/obo/ZFA_0000649	0.67
http://purl.obolibrary.org/obo/CL_0000133	http://purl.obolibrary.org/obo/ZFA_0009080	0.76
http://purl.obolibrary.org/obo/FBbt_00000275	http://purl.obolibrary.org/obo/ZFA_0000320	0.62
http://purl.obolibrary.org/obo/FBbt_00000439	http://purl.obolibrary.org/obo/ZFA_0001290	0.94
http://purl.obolibrary.org/obo/BFO_0000015	http://purl.obolibrary.org/obo/ZFA_0001637	0.5
http://purl.obolibrary.org/obo/FBbt_00100359	http://purl.obolibrary.org/obo/ZFA_0009361	0.65
http://purl.obolibrary.org/obo/FBbt_00007390	http://purl.obolibrary.org/obo/ZFA_0000425	0.57
http://purl.obolibrary.org/obo/FBbt_00005412	http://purl.obolibrary.org/obo/ZFA_0009156	0.96
http://purl.obolibrary.org/obo/FBbt_00004019	http://purl.obolibrary.org/obo/ZFA_0005219	0.72
http://purl.obolibrary.org/obo/BFO_0000023	http://purl.obolibrary.org/obo/ZFA_0001698	0.5
http://purl.obolibrary.org/obo/FBbt_00110636	http://purl.obolibrary.org/obo/ZFA_0000008	0.7
http://purl.obolibrary.org/obo/FBbt_00015899	http://purl.obolibrary.org/obo/ZFA_0000534	0.73
http://purl.obolibrary.org/obo/FBbt_00004873	http://purl.obolibrary.org/obo/ZFA_0005878	0.96
http://purl.obolibrary.org/obo/FBbt_00110628	http://purl.obolibrary.org/obo/ZFA_0000228	0.61
